sim_number	index_location_0,index_location_1,index_location_2,index_location_3,index_location_4	R_0_0,R_0_1,R_0_2,R_0_3,R_0_4	S_0_0,S_0_1,S_0_2,S_0_3,S_0_4	beta_0,beta_1,beta_2,beta_3,beta_4 	mu	sampling_rate_0,sampling_rate_1,sampling_rate_2,sampling_rate_3,sampling_rate_4	max_tips	mean_migration_rate	 tree_length	num_tips	mean_branch_length	loc0_imports_per_capita_from_0,loc0_imports_per_capita_from_1,loc0_imports_per_capita_from_2,loc0_imports_per_capita_from_3,loc0_imports_per_capita_from_4:loc1_imports_per_capita_from_0,loc1_imports_per_capita_from_1,loc1_imports_per_capita_from_2,loc1_imports_per_capita_from_3,loc1_imports_per_capita_from_4:loc2_imports_per_capita_from_0,loc2_imports_per_capita_from_1,loc2_imports_per_capita_from_2,loc2_imports_per_capita_from_3,loc2_imports_per_capita_from_4:loc3_imports_per_capita_from_0,loc3_imports_per_capita_from_1,loc3_imports_per_capita_from_2,loc3_imports_per_capita_from_3,loc3_imports_per_capita_from_4:loc4_imports_per_capita_from_0,loc4_imports_per_capita_from_1,loc4_imports_per_capita_from_2,loc4_imports_per_capita_from_3,loc4_imports_per_capita_from_4	 infections_per_capita_0,infections_per_capita_1,infections_per_capita_2,infections_per_capita_3,infections_per_capita_4	time_of_first_import_0,time_of_first_import_1,time_of_first_import_2,time_of_first_import_3,time_of_first_import_4	proportion_tips_sampled 	time_of_mass_sample	runtime	num_I_at_mass_sample_time	num_extant_sampled
sim301	0,0,0,0,1	5.97074,5.97074,5.97074,5.97074,5.97074	1000000,1000000,1000000,1000000,1000000	0.000000098278,0.000000098278,0.000000098278,0.000000098278,0.000000098278	.01577	.00069,.00069,.00069,.00069,.00069	499	.00126	100.00000994	71	22.35259289	0,0,0,0,4e-05:0,0,0,0,5e-05:1e-05,0,0,0,6e-05:1e-05,0,0,0,6e-05:0,0,0,0,0	0.000263,0.000165,0.000288,0.000174,0.003994	35.42710625,31.50418694,51.2425652,28.41010695,0	1	100	100	4069	37
sim306	0,0,0,1,0	4.71110,4.71110,4.71110,4.71110,4.71110	1000000,1000000,1000000,1000000,1000000	0.000000104350,0.000000104350,0.000000104350,0.000000104350,0.000000104350	.02189	.00026,.00026,.00026,.00026,.00026	499	.00212	100.00000992	20	25.80021311	0,2e-05,0,0,0:0,0,0,1e-05,0:0,2e-05,0,0,0:0,2e-05,0,0,0:0,1e-05,0,1e-05,0	0.000143,0.000956,4.7e-05,0.000273,9.9e-05	53.56446661,23.28613016,39.74779641,0,35.84443795	1	100	100	1185	15
sim312	0,0,0,0,1	5.34758,5.34758,5.34758,5.34758,5.34758	1000000,1000000,1000000,1000000,1000000	0.000000089037,0.000000089037,0.000000089037,0.000000089037,0.000000089037	.01424	.00241,.00241,.00241,.00241,.00241	499	.00274	100.00000796	42	17.51549310	0,2e-05,0,0,1e-05:0,0,0,0,1e-05:0,2e-05,0,0,1e-05:0,2e-05,0,0,1e-05:0,2e-05,0,0,0	7.3e-05,0.000592,5.5e-05,3.7e-05,0.000336	26.39702378,12.74162621,46.15095289,63.06853624,0	1	100	100	875	9
sim314	0,1,0,0,0	4.72610,4.72610,4.72610,4.72610,4.72610	1000000,1000000,1000000,1000000,1000000	0.000000123162,0.000000123162,0.000000123162,0.000000123162,0.000000123162	.02553	.00053,.00053,.00053,.00053,.00053	499	.00225	100.00000986	30	22.35744555	0,4e-05,0,0,1e-05:0,0,0,0,0:0,4e-05,0,0,1e-05:0,4e-05,1e-05,0,0:0,4e-05,0,0,0	0.000164,0.001949,0.000248,0.000189,0.000421	57.52825248,0,43.94846904,57.49858733,53.36483396	1	100	100	2316	20
sim317	0,1,0,0,0	4.60400,4.60400,4.60400,4.60400,4.60400	1000000,1000000,1000000,1000000,1000000	0.000000071223,0.000000071223,0.000000071223,0.000000071223,0.000000071223	.01220	.00327,.00327,.00327,.00327,.00327	499	.00266	100.00000138	27	21.75382646	0,1e-05,0,0,0:0,0,0,0,0:0,2e-05,0,0,0:0,1e-05,0,0,0:0,1e-05,0,0,0	5e-05,0.000381,8.8e-05,4.5e-05,1e-05	58.60310341,0,51.46621007,33.88584426,37.33813133	1	100	100	446	3
sim325	0,0,0,0,1	5.51516,5.51516,5.51516,5.51516,5.51516	1000000,1000000,1000000,1000000,1000000	0.000000143725,0.000000143725,0.000000143725,0.000000143725,0.000000143725	.02269	.00337,.00337,.00337,.00337,.00337	499	.00070	100.00000994	499	14.79437904	0,0,1e-05,0,0.00016:0,0,1e-05,1e-05,0.00015:0,1e-05,0,1e-05,0.00014:0,0,0,0,0.00015:0,0,0,0,0	0.000888,0.001399,0.001081,0.0015,0.030584	61.1709612,61.50277659,61.5348963,50.56231318,0	0.440424	100	100	28965	142
sim326	1,0,0,0,0	4.99748,4.99748,4.99748,4.99748,4.99748	1000000,1000000,1000000,1000000,1000000	0.000000106196,0.000000106196,0.000000106196,0.000000106196,0.000000106196	.02055	.00070,.00070,.00070,.00070,.00070	499	.00125	100.00000993	179	20.82500362	0,2e-05,1e-05,1e-05,1e-05:1e-04,0,1e-05,1e-05,1e-05:1e-04,1e-05,0,2e-05,1e-05:1e-04,2e-05,1e-05,0,1e-05:1e-04,1e-05,1e-05,1e-05,0	0.008156,0.001295,0.001155,0.001155,0.000694	0,26.025139,38.30980944,24.8045031,37.65563103	1	100	100	9935	101
sim333	0,1,0,0,0	6.73190,6.73190,6.73190,6.73190,6.73190	1000000,1000000,1000000,1000000,1000000	0.000000112961,0.000000112961,0.000000112961,0.000000112961,0.000000112961	.01229	.00449,.00449,.00449,.00449,.00449	499	.00252	100.00000998	499	14.08821779	0,0.00016,8e-05,4e-05,2e-05:3e-05,0,9e-05,4e-05,2e-05:4e-05,0.00016,0,4e-05,2e-05:4e-05,0.00016,5e-05,0,1e-05:4e-05,0.00015,7e-05,6e-05,0	0.001614,0.00694,0.003452,0.002002,0.000956	41.2744901,0,22.77273138,37.46418323,49.99193159	0.692094	100	100	12669	83
sim334	0,1,0,0,0	2.96774,2.96774,2.96774,2.96774,2.96774	1000000,1000000,1000000,1000000,1000000	0.000000122359,0.000000122359,0.000000122359,0.000000122359,0.000000122359	.03693	.00430,.00430,.00430,.00430,.00430	499	.00317	100.00000978	270	13.12066884	0,8e-05,3e-05,1e-05,2e-05:3e-05,0,3e-05,1e-05,2e-05:2e-05,9e-05,0,1e-05,2e-05:2e-05,7e-05,3e-05,0,2e-05:3e-05,8e-05,3e-05,1e-05,0	0.00101,0.002996,0.001489,0.000373,0.000726	27.73945435,0,40.77435016,26.6159327,27.86595771	1	100	100	4373	50
sim336	0,0,0,1,0	5.29304,5.29304,5.29304,5.29304,5.29304	1000000,1000000,1000000,1000000,1000000	0.000000101785,0.000000101785,0.000000101785,0.000000101785,0.000000101785	.01766	.00157,.00157,.00157,.00157,.00157	499	.00399	100.00000999	304	18.56197426	0,0.00011,6e-05,0.00017,1e-04:9e-05,0,5e-05,0.00018,8e-05:9e-05,9e-05,0,0.00018,8e-05:8e-05,8e-05,6e-05,0,8e-05:8e-05,9e-05,6e-05,0.00016,0	0.001952,0.00245,0.001553,0.004779,0.002026	29.90648505,31.64736186,12.40209484,0,31.03300382	1	100	100	10351	119
sim338	1,0,0,0,0	5.88122,5.88122,5.88122,5.88122,5.88122	1000000,1000000,1000000,1000000,1000000	0.000000098510,0.000000098510,0.000000098510,0.000000098510,0.000000098510	.01348	.00327,.00327,.00327,.00327,.00327	499	.00069	100.00000990	386	15.70076007	0,1e-05,2e-05,0,4e-05:0,0,1e-05,0,4e-05:0,1e-05,0,0,4e-05:0,1e-05,1e-05,0,4e-05:0,1e-05,1e-05,0,0	0.000261,0.001418,0.001547,0.000213,0.006366	0,20.8819704,23.34162131,64.64617726,3.28425411	1	100	100	8116	67
sim339	0,0,1,0,0	3.25832,3.25832,3.25832,3.25832,3.25832	1000000,1000000,1000000,1000000,1000000	0.000000098010,0.000000098010,0.000000098010,0.000000098010,0.000000098010	.02624	.00384,.00384,.00384,.00384,.00384	499	.00465	100.00000990	63	13.57670961	0,1e-05,1e-05,0,2e-05:1e-05,0,1e-05,1e-05,2e-05:1e-05,0,0,1e-05,2e-05:0,0,0,0,3e-05:0,1e-05,0,1e-05,0	0.000192,0.000155,9.1e-05,0.000213,0.000488	27.18615826,33.03505548,0,32.04596282,1.77178046	1	100	100	740	5
sim340	0,0,0,1,0	3.94592,3.94592,3.94592,3.94592,3.94592	1000000,1000000,1000000,1000000,1000000	0.000000115220,0.000000115220,0.000000115220,0.000000115220,0.000000115220	.02503	.00417,.00417,.00417,.00417,.00417	499	.00186	100.00000962	379	13.40450011	0,1e-05,1e-05,7e-05,2e-05:2e-05,0,1e-05,6e-05,3e-05:2e-05,0,0,8e-05,2e-05:2e-05,1e-05,1e-05,0,1e-05:2e-05,1e-05,1e-05,6e-05,0	0.001098,0.000815,0.000641,0.004552,0.001286	37.20096132,30.66597951,28.13035753,0,25.51171671	1	100	100	6204	63
sim341	0,0,1,0,0	5.12384,5.12384,5.12384,5.12384,5.12384	1000000,1000000,1000000,1000000,1000000	0.000000068710,0.000000068710,0.000000068710,0.000000068710,0.000000068710	.01001	.00340,.00340,.00340,.00340,.00340	499	.00384	100.00000999	37	17.86975232	0,0,1e-05,0,0:1e-05,0,1e-05,0,1e-05:0,0,0,0,0:0,1e-05,1e-05,0,0:0,1e-05,1e-05,0,0	4.4e-05,0.00011,0.000237,3.9e-05,4.5e-05	42.84507075,31.59708165,0,62.37961888,42.97864856	1	100	100	375	7
sim343	1,0,0,0,0	3.59636,3.59636,3.59636,3.59636,3.59636	1000000,1000000,1000000,1000000,1000000	0.000000095015,0.000000095015,0.000000095015,0.000000095015,0.000000095015	.02202	.00440,.00440,.00440,.00440,.00440	499	.00222	100.00000981	31	15.56316510	0,0,0,0,0:1e-05,0,0,0,0:1e-05,0,0,0,0:0,0,0,0,0:1e-05,0,0,0,0	0.000379,1.8e-05,1.6e-05,3.6e-05,1.6e-05	0,60.38261149,68.68196178,49.99696724,33.07258166	1	100	100	314	7
sim345	0,1,0,0,0	5.89622,5.89622,5.89622,5.89622,5.89622	1000000,1000000,1000000,1000000,1000000	0.000000139563,0.000000139563,0.000000139563,0.000000139563,0.000000139563	.02208	.00159,.00159,.00159,.00159,.00159	499	.00020	100.00000992	246	15.07639856	0,2e-05,0,0,0:0,0,0,0,0:0,2e-05,0,0,0:0,3e-05,0,0,0:0,2e-05,0,0,0	0.000207,0.01253,1.5e-05,8.3e-05,4.6e-05	56.38980597,0,72.76096873,63.02558909,72.20967093	1	100	100	10750	113
sim350	0,0,1,0,0	6.64184,6.64184,6.64184,6.64184,6.64184	1000000,1000000,1000000,1000000,1000000	0.000000133102,0.000000133102,0.000000133102,0.000000133102,0.000000133102	.01573	.00431,.00431,.00431,.00431,.00431	499	.00250	100.00000994	499	14.07690216	0,4e-05,3e-04,5e-05,4e-05:7e-05,0,0.00028,6e-05,3e-05:7e-05,3e-05,0,6e-05,3e-05:8e-05,5e-05,3e-04,0,3e-05:7e-05,4e-05,0.00029,7e-05,0	0.003203,0.001957,0.016205,0.003361,0.001702	37.28656814,49.91179223,0,38.77666043,45.7713944	0.457379	100	100	22366	101
sim355	0,0,1,0,0	3.13784,3.13784,3.13784,3.13784,3.13784	1000000,1000000,1000000,1000000,1000000	0.000000144560,0.000000144560,0.000000144560,0.000000144560,0.000000144560	.04301	.00306,.00306,.00306,.00306,.00306	499	.00456	100.00000992	499	17.56438861	0,0.00052,0.00029,0.00051,0.00023:2e-04,0,0.00028,5e-04,0.00026:0.00022,0.00052,0,0.00049,0.00025:0.00022,0.00052,0.00028,0,0.00022:2e-04,0.00054,0.00027,5e-04,0	0.006788,0.016295,0.008745,0.016105,0.007376	33.05113808,14.58314531,0,7.59558061,37.23514633	0.31824	100	100	37593	120
sim361	1,0,0,0,0	2.93036,2.93036,2.93036,2.93036,2.93036	1000000,1000000,1000000,1000000,1000000	0.000000098489,0.000000098489,0.000000098489,0.000000098489,0.000000098489	.03267	.00094,.00094,.00094,.00094,.00094	499	.00472	100.00000961	49	23.75122547	0,2e-05,3e-05,5e-05,2e-05:5e-05,0,2e-05,4e-05,1e-05:4e-05,2e-05,0,3e-05,2e-05:6e-05,2e-05,2e-05,0,2e-05:5e-05,2e-05,2e-05,4e-05,0	0.001049,0.00051,0.000478,0.000831,0.000347	0,3.21433909,20.59860295,6.08245335,4.5198362	1	100	100	2144	21
sim373	0,1,0,0,0	5.62610,5.62610,5.62610,5.62610,5.62610	1000000,1000000,1000000,1000000,1000000	0.000000111115,0.000000111115,0.000000111115,0.000000111115,0.000000111115	.01855	.00120,.00120,.00120,.00120,.00120	499	.00319	100.00000993	232	17.68991769	0,6e-05,8e-05,8e-05,3e-05:0.00013,0,7e-05,7e-05,2e-05:0.00011,8e-05,0,6e-05,3e-05:0.00011,9e-05,8e-05,0,3e-05:0.00012,7e-05,7e-05,6e-05,0	0.004115,0.002532,0.002634,0.002114,0.001127	20.79961506,0,33.2840608,15.62538417,50.72370125	1	100	100	10322	97
sim375	0,0,1,0,0	3.30188,3.30188,3.30188,3.30188,3.30188	1000000,1000000,1000000,1000000,1000000	0.000000121740,0.000000121740,0.000000121740,0.000000121740,0.000000121740	.03402	.00285,.00285,.00285,.00285,.00285	499	.00109	100.00000989	322	14.49067371	0,2e-05,7e-05,0,0:0,0,6e-05,0,1e-05:0,1e-05,0,0,0:0,2e-05,6e-05,0,1e-05:0,1e-05,7e-05,0,0	0.000444,0.001923,0.007423,0.000389,0.000746	36.89570972,32.79198043,0,34.61519975,41.3709717	1	100	100	7559	75
sim379	0,1,0,0,0	3.75104,3.75104,3.75104,3.75104,3.75104	1000000,1000000,1000000,1000000,1000000	0.000000112793,0.000000112793,0.000000112793,0.000000112793,0.000000112793	.02534	.00473,.00473,.00473,.00473,.00473	499	.00390	100.00000966	150	13.25222183	0,4e-05,2e-05,1e-05,1e-05:3e-05,0,2e-05,2e-05,2e-05:2e-05,3e-05,0,1e-05,2e-05:2e-05,4e-05,2e-05,0,1e-05:3e-05,3e-05,1e-05,1e-05,0	0.000794,0.000993,0.000386,0.000285,0.000399	26.09695808,0,44.21876428,49.65805759,25.02086213	1	100	100	2089	24
sim403	1,0,0,0,0	4.59578,4.59578,4.59578,4.59578,4.59578	1000000,1000000,1000000,1000000,1000000	0.000000089250,0.000000089250,0.000000089250,0.000000089250,0.000000089250	.01738	.00204,.00204,.00204,.00204,.00204	499	.00139	100.00000980	36	19.41454535	0,0,0,0,0:1e-05,0,0,0,0:1e-05,0,0,0,0:1e-05,0,0,0,0:1e-05,0,0,0,0	0.000732,2.1e-05,3.5e-05,0.000236,8.9e-05	0,79.17256844,71.74703231,50.23146023,51.665586	1	100	100	876	13
sim406	0,0,0,0,1	4.28408,4.28408,4.28408,4.28408,4.28408	1000000,1000000,1000000,1000000,1000000	0.000000119611,0.000000119611,0.000000119611,0.000000119611,0.000000119611	.02443	.00349,.00349,.00349,.00349,.00349	499	.00324	100.00000996	499	17.76673098	0,0.00015,0.00016,0.00043,0.00011:0.00019,0,0.00014,4e-04,1e-04:0.00024,0.00015,0,0.00044,1e-04:0.00021,0.00013,0.00014,0,0.00011:0.00018,0.00013,0.00012,0.00039,0	0.007739,0.005057,0.004875,0.014799,0.003976	25.61426296,21.18549861,28.16815261,1.22484495,0	0.367452	100	100	27847	112
sim407	0,0,0,1,0	4.10354,4.10354,4.10354,4.10354,4.10354	1000000,1000000,1000000,1000000,1000000	0.000000068980,0.000000068980,0.000000068980,0.000000068980,0.000000068980	.01218	.00463,.00463,.00463,.00463,.00463	499	.00117	100.00000964	93	16.50115226	0,0,0,1e-05,0:0,0,0,1e-05,0:0,0,0,1e-05,0:0,0,0,0,0:0,0,0,2e-05,0	8.9e-05,2.8e-05,1.9e-05,0.000917,1.3e-05	34.94071159,51.47227313,72.18911643,0,39.7890062	1	100	100	823	7
sim411	1,0,0,0,0	4.32602,4.32602,4.32602,4.32602,4.32602	1000000,1000000,1000000,1000000,1000000	0.000000107674,0.000000107674,0.000000107674,0.000000107674,0.000000107674	.02387	.00102,.00102,.00102,.00102,.00102	499	.00045	100.00000997	137	20.79008673	0,0,1e-05,0,0:2e-05,0,0,0,0:3e-05,0,0,0,0:2e-05,0,0,0,0:3e-05,0,0,0,0	0.007062,4e-05,0.001077,0.000308,3.7e-05	0,72.55887081,29.90677435,40.73489138,64.55231089	1	100	100	6543	64
sim414	0,0,1,0,0	5.71472,5.71472,5.71472,5.71472,5.71472	1000000,1000000,1000000,1000000,1000000	0.000000107151,0.000000107151,0.000000107151,0.000000107151,0.000000107151	.01774	.00101,.00101,.00101,.00101,.00101	499	.00166	100.00000997	371	19.72856078	0,2e-05,0.00022,3e-05,2e-05:3e-05,0,0.00024,2e-05,2e-05:3e-05,3e-05,0,3e-05,2e-05:3e-05,2e-05,0.00019,0,2e-05:4e-05,3e-05,0.00022,3e-05,0	0.001754,0.001511,0.014379,0.001874,0.001164	38.41913785,39.99034754,0,18.14679813,31.42657534	1	100	100	17031	181
sim415	0,1,0,0,0	6.24488,6.24488,6.24488,6.24488,6.24488	1000000,1000000,1000000,1000000,1000000	0.000000126521,0.000000126521,0.000000126521,0.000000126521,0.000000126521	.01573	.00453,.00453,.00453,.00453,.00453	499	.00197	100.00000974	499	17.65905565	0,0.00059,8e-05,7e-05,7e-05:7e-05,0,1e-04,7e-05,6e-05:6e-05,0.00056,0,6e-05,6e-05:6e-05,0.00062,8e-05,0,7e-05:6e-05,0.00058,8e-05,6e-05,0	0.003459,0.036095,0.00628,0.004037,0.004191	37.26837251,0,37.02838368,48.22109563,39.80542421	0.210637	100	100	45230	91
sim418	0,1,0,0,0	5.66990,5.66990,5.66990,5.66990,5.66990	1000000,1000000,1000000,1000000,1000000	0.000000125418,0.000000125418,0.000000125418,0.000000125418,0.000000125418	.01726	.00486,.00486,.00486,.00486,.00486	499	.00053	100.00000998	499	15.99217570	0,0.00013,0,0,0:1e-05,0,0,0,1e-05:0,0.00014,0,0,1e-05:0,0.00015,1e-05,0,0:0,0.00013,0,0,0	0.000585,0.032918,0.001065,0.000551,0.001062	54.52040422,0,45.67169902,55.62168023,41.31925362	0.284817	100	100	29682	86
sim419	1,0,0,0,0	3.31580,3.31580,3.31580,3.31580,3.31580	1000000,1000000,1000000,1000000,1000000	0.000000124441,0.000000124441,0.000000124441,0.000000124441,0.000000124441	.03417	.00336,.00336,.00336,.00336,.00336	499	.00431	100.00000991	29	14.21345894	0,1e-05,0,1e-05,0:2e-05,0,1e-05,0,0:2e-05,1e-05,0,0,0:1e-05,1e-05,0,0,0:1e-05,0,1e-05,0,0	0.000456,0.000289,0.000187,0.000132,7.9e-05	0,52.59285256,66.3246291,57.72739789,61.0863286	1	100	100	782	5
sim422	0,0,0,1,0	5.41826,5.41826,5.41826,5.41826,5.41826	1000000,1000000,1000000,1000000,1000000	0.000000114433,0.000000114433,0.000000114433,0.000000114433,0.000000114433	.01807	.00305,.00305,.00305,.00305,.00305	499	.00029	100.00000988	499	14.47285764	0,0,0,4e-05,0:0,0,0,3e-05,0:0,0,0,2e-05,0:0,0,0,0,0:0,0,0,3e-05,0	0.000187,0.000531,0.000673,0.013508,0.000812	65.04605844,41.10976381,53.35467233,0,49.18452692	0.823432	100	100	12714	121
sim424	0,0,1,0,0	3.79592,3.79592,3.79592,3.79592,3.79592	1000000,1000000,1000000,1000000,1000000	0.000000092164,0.000000092164,0.000000092164,0.000000092164,0.000000092164	.02029	.00399,.00399,.00399,.00399,.00399	499	.00307	100.00000920	48	14.57242893	0,0,0,0,0:2e-05,0,1e-05,0,1e-05:1e-05,0,0,0,0:1e-05,0,0,0,0:1e-05,0,1e-05,0,0	0.00041,9e-05,0.000111,3.4e-05,0.000127	8.57605945,20.67263633,0,33.9942748,12.62419668	1	100	100	565	5
sim425	0,1,0,0,0	6.13424,6.13424,6.13424,6.13424,6.13424	1000000,1000000,1000000,1000000,1000000	0.000000089253,0.000000089253,0.000000089253,0.000000089253,0.000000089253	.01221	.00234,.00234,.00234,.00234,.00234	499	.00335	100.00000947	93	18.16388760	0,5e-05,2e-05,1e-05,1e-05:1e-05,0,2e-05,1e-05,1e-05:0,7e-05,0,1e-05,1e-05:1e-05,6e-05,2e-05,0,1e-05:1e-05,4e-05,1e-05,1e-05,0	0.000331,0.001423,0.000529,0.000197,0.000321	42.03098624,0,34.98702675,39.56978474,32.29883124	1	100	100	2329	32
sim434	1,0,0,0,0	3.26456,3.26456,3.26456,3.26456,3.26456	1000000,1000000,1000000,1000000,1000000	0.000000092550,0.000000092550,0.000000092550,0.000000092550,0.000000092550	.02636	.00199,.00199,.00199,.00199,.00199	499	.00354	100.00000996	183	18.20713995	0,3e-05,4e-05,9e-05,4e-05:5e-05,0,5e-05,1e-04,5e-05:4e-05,3e-05,0,8e-05,5e-05:4e-05,3e-05,5e-05,0,4e-05:4e-05,2e-05,5e-05,8e-05,0	0.000985,0.000841,0.001322,0.002149,0.001167	0,28.25505925,8.30970701,4.23865947,16.36930891	1	100	100	4538	35
sim437	0,1,0,0,0	7.18748,7.18748,7.18748,7.18748,7.18748	1000000,1000000,1000000,1000000,1000000	0.000000084596,0.000000084596,0.000000084596,0.000000084596,0.000000084596	.01116	.00061,.00061,.00061,.00061,.00061	499	.00184	100.00000994	148	24.69975737	0,0.00014,3e-05,2e-05,2e-05:1e-05,0,3e-05,4e-05,2e-05:1e-05,0.00012,0,3e-05,2e-05:2e-05,0.00012,3e-05,0,2e-05:1e-05,0.00012,3e-05,3e-05,0	0.000587,0.005388,0.001206,0.001382,0.00061	41.64907172,0,28.60351158,23.96564799,36.66253176	1	100	100	7900	84
sim438	0,0,0,0,1	3.10928,3.10928,3.10928,3.10928,3.10928	1000000,1000000,1000000,1000000,1000000	0.000000166688,0.000000166688,0.000000166688,0.000000166688,0.000000166688	.04882	.00479,.00479,.00479,.00479,.00479	499	.00215	100.00000986	499	13.38092938	0,3e-05,4e-05,6e-05,3e-04:3e-05,0,3e-05,5e-05,0.00031:2e-05,2e-05,0,4e-05,3e-04:2e-05,3e-05,4e-05,0,0.00032:3e-05,3e-05,4e-05,4e-05,0	0.00191,0.001747,0.002813,0.003392,0.02288	51.86654206,41.53127454,15.51499167,46.14094101,0	0.426496	100	100	22245	95
sim441	0,0,0,0,1	2.68994,2.68994,2.68994,2.68994,2.68994	1000000,1000000,1000000,1000000,1000000	0.000000128363,0.000000128363,0.000000128363,0.000000128363,0.000000128363	.04607	.00165,.00165,.00165,.00165,.00165	499	.00483	100.00000996	208	17.06819557	0,6e-05,4e-05,9e-05,0.00016:5e-05,0,5e-05,8e-05,0.00016:4e-05,8e-05,0,6e-05,0.00017:6e-05,7e-05,5e-05,0,0.00017:5e-05,5e-05,5e-05,7e-05,0	0.001231,0.001727,0.001115,0.002042,0.003887	33.15780632,22.88411564,27.75397717,13.66379942,0	1	100	100	6222	66
sim444	1,0,0,0,0	5.67152,5.67152,5.67152,5.67152,5.67152	1000000,1000000,1000000,1000000,1000000	0.000000093069,0.000000093069,0.000000093069,0.000000093069,0.000000093069	.01300	.00341,.00341,.00341,.00341,.00341	499	.00418	100.00000994	468	15.92549880	0,9e-05,5e-05,7e-05,6e-05:0.00022,0,7e-05,8e-05,6e-05:2e-04,8e-05,0,8e-05,5e-05:0.00023,1e-04,6e-05,0,7e-05:0.00019,9e-05,7e-05,6e-05,0	0.004834,0.001984,0.001436,0.001547,0.001187	0,24.33632188,32.20722107,14.75500514,30.46199487	1	100	100	9096	100
sim452	1,0,0,0,0	3.65804,3.65804,3.65804,3.65804,3.65804	1000000,1000000,1000000,1000000,1000000	0.000000096499,0.000000096499,0.000000096499,0.000000096499,0.000000096499	.02263	.00375,.00375,.00375,.00375,.00375	499	.00311	100.00000912	93	16.28608245	0,2e-05,2e-05,1e-05,2e-05:2e-05,0,1e-05,1e-05,1e-05:2e-05,2e-05,0,0,1e-05:2e-05,2e-05,2e-05,0,1e-05:2e-05,2e-05,1e-05,0,0	0.000536,0.000565,0.000355,0.000147,0.000482	0,13.19845168,24.64100395,39.12724493,25.19925664	1	100	100	1499	12
sim455	0,0,0,0,1	2.78756,2.78756,2.78756,2.78756,2.78756	1000000,1000000,1000000,1000000,1000000	0.000000062608,0.000000062608,0.000000062608,0.000000062608,0.000000062608	.01870	.00376,.00376,.00376,.00376,.00376	499	.00019	100.00000880	22	20.18444918	0,0,0,0,0:0,0,0,0,0:0,0,0,0,0:0,0,0,0,0:0,0,0,0,0	2.6e-05,7e-06,5e-06,1e-06,0.000268	36.97798418,53.62979119,56.22201493,81.11770965,0	1	100	100	211	2
sim459	0,0,1,0,0	4.18922,4.18922,4.18922,4.18922,4.18922	1000000,1000000,1000000,1000000,1000000	0.000000111558,0.000000111558,0.000000111558,0.000000111558,0.000000111558	.02503	.00160,.00160,.00160,.00160,.00160	499	.00336	100.00000962	87	18.88306123	0,2e-05,2e-05,1e-05,6e-05:2e-05,0,2e-05,1e-05,5e-05:1e-05,1e-05,0,1e-05,7e-05:1e-05,2e-05,2e-05,0,6e-05:1e-05,2e-05,2e-05,1e-05,0	0.000462,0.000486,0.000557,0.000284,0.001765	40.28377574,10.62795495,0,11.14897542,10.28986311	1	100	100	2645	37
sim461	0,0,1,0,0	2.74286,2.74286,2.74286,2.74286,2.74286	1000000,1000000,1000000,1000000,1000000	0.000000116516,0.000000116516,0.000000116516,0.000000116516,0.000000116516	.04131	.00117,.00117,.00117,.00117,.00117	499	.00324	100.00000949	54	18.70083079	0,1e-05,5e-05,1e-05,1e-05:2e-05,0,3e-05,1e-05,1e-05:2e-05,1e-05,0,1e-05,1e-05:2e-05,1e-05,3e-05,0,1e-05:2e-05,1e-05,3e-05,1e-05,0	0.000668,0.000455,0.001132,0.000337,0.000431	41.86869318,37.18458022,0,49.03964641,50.0856908	1	100	100	1890	20
sim466	1,0,0,0,0	3.57326,3.57326,3.57326,3.57326,3.57326	1000000,1000000,1000000,1000000,1000000	0.000000148326,0.000000148326,0.000000148326,0.000000148326,0.000000148326	.03841	.00310,.00310,.00310,.00310,.00310	499	.00114	100.00000959	160	12.21781812	0,0,0,0,0:4e-05,0,0,0,0:4e-05,0,0,0,0:4e-05,0,0,0,0:4e-05,0,0,0,0	0.005188,0.000119,0.000327,9.8e-05,0.000209	0,70.25694188,51.45536402,62.0953157,68.64599327	1	100	100	4317	44
sim470	0,0,0,1,0	5.17862,5.17862,5.17862,5.17862,5.17862	1000000,1000000,1000000,1000000,1000000	0.000000122577,0.000000122577,0.000000122577,0.000000122577,0.000000122577	.01962	.00405,.00405,.00405,.00405,.00405	499	.00130	100.00000998	499	17.04900485	0,4e-05,2e-05,0.00023,3e-05:2e-05,0,2e-05,3e-04,2e-05:3e-05,5e-05,0,0.00028,3e-05:3e-05,5e-05,3e-05,0,2e-05:3e-05,4e-05,3e-05,0.00027,0	0.002251,0.004012,0.00239,0.024014,0.002247	30.81492074,31.59027955,22.64133444,0,32.29054562	0.357194	100	100	28056	95
sim475	0,0,0,1,0	6.15200,6.15200,6.15200,6.15200,6.15200	1000000,1000000,1000000,1000000,1000000	0.000000097078,0.000000097078,0.000000097078,0.000000097078,0.000000097078	.01126	.00452,.00452,.00452,.00452,.00452	499	.00470	100.00000688	28	17.22929909	0,1e-05,0,1e-05,0:0,0,0,0,0:0,1e-05,0,1e-05,0:0,1e-05,0,0,0:0,1e-05,0,0,0	2.8e-05,0.000305,3.6e-05,0.000115,4.6e-05	70.33219654,32.16841032,58.18511158,0,77.84228967	1	100	100	443	4
